id,Unnamed: 6,founded_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
c:14036,San Francisco CA 94105,1/1/2005,0.9726,3.8438,2.0,2.0,18,4,42500000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:14036,1,0,1,1,1,0,2.5,1,1
c:38123,Durham NC 27713,1/1/2000,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,NC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:38123,1,0,0,0,0,1,3.5,1,1
c:16709,San Francisco CA 94105,8/1/2005,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:16709,0,0,0,0,1,0,3.0,1,0
c:46901,New York NY 10005,1/1/2002,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46901,0,0,1,0,0,0,3.0,1,1
c:18056,San Francisco CA 94105,7/1/2008,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:18056,0,1,0,0,0,0,1.0,0,1
c:13219,San Francisco CA 94105,10/1/2003,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:13219,0,0,0,0,0,0,4.25,1,1
c:44576,Addison TX 75001,1/1/2001,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,TX,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,c:44576,0,0,0,0,1,0,5.0,1,1
c:55043,New York NY 10001,1/1/2010,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:55043,0,0,1,1,0,0,2.5,1,1
c:31832,Mountain View CA 94043,1/1/2003,2.3452,3.3534,2.5205,4.4767,3,2,72300000,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:31832,0,0,0,1,1,0,4.5,1,1
c:51021,Irvine CA 92612,3/6/2009,-0.1369999999999999,3.1452,-2.0932,4.4082,3,3,1310000,4,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:51021,0,1,0,0,0,0,1.0,0,1
c:42672,Woburn MA 1801,1/1/2003,2.4164,4.7753,4.0027,4.0027,2,2,15000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:42672,0,0,1,1,0,0,2.5,1,0
c:130,San Francisco CA 94105,3/1/2004,2.2521,4.7397,5.3370000000000015,7.274,22,3,39007789,5,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:130,0,0,1,1,1,0,3.0,1,1
c:47601,Burlington MA 1803,1/1/2004,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:47601,0,0,0,0,0,1,5.0,1,1
c:60087,Boston MA 2210,1/1/2009,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:60087,0,1,0,0,0,0,1.0,0,1
c:24853,New York City NY 10013,3/12/2009,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:24853,0,0,1,1,0,0,1.0,1,1
c:14608,San Francisco CA 94105,1/1/2004,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:14608,1,0,0,1,1,0,4.0,1,1
c:65389,Los Angeles CA 90046,1/8/2011,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:65389,0,1,0,0,0,0,1.0,0,0
c:1767,San Francisco CA 94105,9/1/2007,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,WA,0,0,0,0,1,education,0,0,0,0,0,0,0,0,0,1,c:1767,1,0,1,1,1,0,1.5,1,1
c:6012,San Bruno CA 94066,1/1/2000,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:6012,0,0,0,1,0,1,4.0,1,1
c:44976,San Francisco CA 94108,1/1/2007,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:44976,0,0,1,0,0,0,2.0,1,1
c:2275,Boston MA 2114,1/1/2004,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:2275,0,0,1,1,1,0,2.5,1,1
c:16611,San Francisco CA 94105,10/17/2008,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:16611,1,0,1,0,0,0,1.5,1,1
c:975,San Francisco CA 94105,3/1/2006,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:975,0,1,1,0,0,0,3.6667,1,1
c:51332,San Francisco CA 94103,12/11/2009,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:51332,0,1,1,0,0,0,1.3333,1,1
c:25713,Irvine CA 92618,1/1/2002,5.1068,5.1068,2.5205,4.4767,3,1,25000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:25713,1,0,0,0,0,0,4.0,1,1
c:36151,Santa Monica CA 90404,3/1/2009,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,CA,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:36151,1,0,1,1,1,0,2.3333,1,1
c:148576,New York NY 10016,9/1/2009,1.4192,1.4466,1.663,1.663,5,2,1000000,1,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:148576,0,1,0,0,0,0,3.5,0,1
c:73586,Palo Alto CA 94306,1/1/2010,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:73586,0,0,1,1,0,0,3.0,1,1
c:46070,Waltham MA 2451,1/1/1998,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46070,1,0,1,1,0,0,2.3333,1,0
c:84867,Santa Clara CA 95051,1/1/2004,5.8411,8.2219,2.5205,4.4767,4,3,47218498,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:84867,1,0,0,0,1,1,3.3333,1,0
c:12171,Waltham MA 2451,1/1/2002,3.6137,4.3753,0.0,7.9178,1,2,11800000,2,MA,0,0,1,0,0,search,0,0,0,0,0,0,0,0,0,1,c:12171,0,0,0,0,1,1,4.5,1,1
c:45413,Henderson NV 89052,9/1/2008,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,NV,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:45413,1,0,0,0,0,0,1.0,1,0
c:1285,San Francisco CA 94105,1/1/2000,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,MA,0,0,1,0,0,consulting,0,0,0,0,0,0,0,0,1,0,c:1285,1,0,1,1,1,0,2.5,1,1
c:13730,San Francisco CA 94105,1/1/2005,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:13730,0,0,1,1,0,0,1.5,1,1
c:31936,San Jose CA 95134,1/1/2000,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31936,0,0,0,0,1,0,1.0,1,1
c:32011,Santa Clara CA 95054,1/1/2002,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:32011,1,0,1,1,1,0,2.0,1,1
c:22203,San Francisco CA 94105,1/1/2008,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:22203,0,1,1,0,0,0,12.5,1,1
c:10512,San Francisco CA 94105,8/29/2003,2.2712,6.3781,2.5205,4.4767,8,6,53816776,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:10512,1,0,0,1,1,1,5.0,1,1
c:105,San Francisco CA 94105,6/1/2005,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:105,0,0,1,1,0,0,5.5,1,1
c:60436,Mountain View CA 94041,4/1/2007,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:60436,0,0,1,0,0,0,1.0,0,1
c:5779,San Francisco CA 94105,6/1/2007,0.0,2.5397,3.7699,5.9233,9,3,2515000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5779,1,1,1,0,0,0,1.6667,1,1
c:3413,San Francisco CA 94105,1/1/2006,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3413,0,0,1,1,0,0,2.0,1,1
c:6049,San Francisco CA 94105,1/1/2004,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:6049,0,0,1,1,0,0,1.0,1,0
c:58998,Bellevue WA 98004,1/1/2001,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:58998,1,0,0,0,0,0,5.0,1,0
c:39283,Woodbury NY 11797,1/1/2001,4.4904,4.4904,2.5205,4.4767,2,1,11000000,0,NY,0,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:39283,0,0,0,0,1,0,3.0,1,1
c:13681,San Francisco CA 94105,1/1/2000,1.0027,8.2548,2.5205,4.4767,6,4,68400000,0,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:13681,1,0,1,0,1,1,4.0,1,1
c:21762,San Francisco CA 94103,1/1/2007,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:21762,0,1,1,0,0,0,8.5,1,1
c:39801,New York NY 10010,4/1/2006,0.6685,1.926,0.0,0.0,2,2,10800000,1,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:39801,1,0,1,0,0,0,2.0,1,0
c:1388,New York NY 10003,5/9/2005,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,NY,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:1388,1,0,1,1,1,0,2.5,1,1
c:11307,San Francisco CA 94105,1/1/2004,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:11307,0,0,1,0,0,0,6.0,1,1
c:37929,Littleton MA 1460,1/1/2005,0.3397,5.2247,3.0,6.0329,5,4,48730000,3,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:37929,1,0,1,1,1,0,3.0,1,1
c:47115,Los Angeles CA 90032,1/1/2009,0.0,1.4137,1.4137,1.4137,1,2,3350000,1,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:47115,0,1,1,0,0,0,2.5,1,0
c:11817,San Francisco CA 94105,9/1/2003,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:11817,1,0,0,1,1,0,3.0,1,0
c:81476,San Francisco CA 94105,1/1/2010,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,TX,0,0,0,1,0,analytics,0,0,0,0,0,0,0,0,0,1,c:81476,0,0,1,0,0,0,2.0,1,1
c:155,San Francisco CA 94105,2/1/2004,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:155,0,0,1,1,0,0,4.0,1,1
c:9822,New York NY 10011,10/1/2007,0.5836,1.6521,0.6329,4.263,6,2,540000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:9822,0,1,0,0,0,0,2.5,1,1
c:93,San Francisco CA 94105,1/1/2006,0.0,1.2466,1.0,5.4384,4,2,3100000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:93,0,1,1,0,0,0,2.0,1,1
c:37635,New York NY 10001,4/4/2009,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:37635,0,1,1,0,0,0,6.0,1,1
c:1627,San Francisco CA 94105,6/1/2007,0.0,0.0,0.1096,0.1096,2,1,5000000,1,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:1627,0,0,1,0,0,0,2.0,0,0
c:15294,San Francisco CA 94105,8/18/2004,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:15294,1,0,0,0,1,1,3.8,1,1
c:27163,San Francisco CA 94105,1/1/2002,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,MA,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,c:27163,0,0,0,1,0,1,4.3333,1,1
c:3267,San Francisco CA 94105,1/1/2008,-0.3342,0.2301,2.5205,4.4767,5,2,5000000,0,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:3267,1,1,0,0,0,0,1.0,1,0
c:77139,New York NY 10012,1/1/2011,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:77139,0,1,1,0,0,0,3.0,1,1
c:9085,San Francisco CA 94105,1/1/2005,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:9085,1,0,0,0,0,0,1.0,1,0
c:80259,Los Gatos CA 95030,1/1/2011,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:80259,0,0,0,0,0,0,1.0,0,0
c:26806,Broomfield CO 80021,1/1/2001,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:26806,1,0,0,0,0,0,1.0,1,1
c:18080,San Francisco CA 94105,6/1/2005,1.4521,1.4521,2.5205,4.4767,0,1,4000000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:18080,0,0,1,0,0,0,3.0,0,0
c:55592,Mountain View CA 94040,1/1/2010,0.2466,1.0,1.1616,1.1616,3,5,185000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:55592,1,1,0,0,0,0,2.0,1,0
c:74928,Portland OR 97214,4/1/2009,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,OR,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:74928,0,0,1,0,0,0,1.0,0,1
c:2731,San Francisco CA 94105,1/1/2003,3.7945,3.7945,2.5205,4.4767,21,1,45000000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2731,0,0,0,1,0,0,1.0,0,1
c:32383,Boston MA 2111,7/1/2008,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,MA,0,0,1,0,0,search,0,0,0,0,0,0,0,0,0,1,c:32383,0,0,1,0,0,0,2.0,1,1
c:1419,Austin TX 78701,2/1/2005,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,c:1419,0,0,1,1,0,0,1.0,1,1
c:53304,Beverly Hills CA 90211,8/1/2010,-1.4712,-0.1369999999999999,2.5205,4.4767,0,4,435953,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:53304,0,1,0,0,0,0,1.0,0,0
c:1899,Hartford CT 6103,1/1/2008,-1.0,0.0,-1.5863,0.863,9,2,55600000,2,CT,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1899,0,0,1,1,0,0,2.0,0,0
c:29168,Greenwood Village CO 80111,1/1/2001,6.263,6.263,1.0,1.0,2,1,10000000,1,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:29168,1,0,0,0,0,0,1.0,0,1
c:60352,Seattle WA 98109,1/1/2010,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,WA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:60352,0,1,0,0,0,0,1.0,1,0
c:39507,College Park MD 20742,1/1/2006,4.0301,4.0849,2.5205,4.4767,3,2,2257464,0,MD,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39507,1,0,0,0,0,0,1.0,0,0
c:82843,New York NY 10003,5/1/2011,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,NY,0,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:82843,0,1,0,0,0,0,6.0,1,1
c:23052,Los Angeles CA 90015,12/1/2007,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,CA,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:23052,0,0,0,1,1,0,1.5,1,1
c:10969,San Francisco CA 94105,1/1/2003,3.6685,5.5589,2.5205,4.4767,0,3,9100000,0,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:10969,1,0,0,1,1,0,1.0,0,0
c:6150,San Francisco CA 94105,10/22/2004,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6150,1,0,0,1,0,0,2.5,1,0
c:46129,San Francisco CA 94103,1/1/2010,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:46129,0,1,0,0,0,0,1.0,1,1
c:36936,New York NY 10119,1/1/2002,4.737,8.3479,2.5205,4.4767,4,10,22165091,0,NY,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:36936,1,0,0,1,0,0,2.0,1,1
c:1760,San Francisco CA 94105,6/1/2007,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1760,0,0,1,0,0,0,4.0,1,1
c:173,San Francisco CA 94105,2/1/2005,0.6629999999999999,5.8849,6.211,8.6082,29,5,70000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:173,0,0,1,1,1,1,2.8,1,1
c:6520,San Francisco CA 94105,3/1/2007,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,IL,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:6520,1,0,1,0,0,0,1.0,1,1
c:1725,San Francisco CA 94105,1/1/2006,2.0055,2.0055,0.0,0.0,1,1,30000000,1,MA,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:1725,1,0,0,0,0,0,2.0,1,1
c:26007,Lexington MA 2421,1/1/2003,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:26007,0,0,0,1,1,1,3.25,1,1
c:16189,San Francisco CA 94105,1/1/2000,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:16189,0,0,0,0,0,1,3.0,1,1
c:6117,San Francisco CA 94105,1/3/2000,0.1151,1.1507,2.5205,4.4767,7,3,42000000,0,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6117,0,0,1,1,1,0,2.6667,1,1
c:45696,Irvine CA 92618,1/1/2001,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:45696,1,0,1,1,0,0,2.6667,1,1
c:56580,Palo Alto CA 94301,1/1/2000,5.6548,5.6548,2.5205,4.4767,0,1,2500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:56580,1,0,0,0,0,0,2.0,1,0
c:23072,San Francisco CA 94105,1/1/2002,3.6027,7.926,8.5945,9.1096,1,3,21460663,2,FL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:23072,0,0,0,1,1,1,4.5,1,1
c:49442,New York NY 10013,1/1/2001,5.3507,5.3507,2.5205,4.4767,6,1,15000000,0,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:49442,0,0,0,0,1,0,4.0,1,1
c:38794,San Francisco CA 94110,1/1/2006,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:38794,1,1,0,0,0,0,3.5,1,0
c:58018,Foster City CA 94404,1/1/2001,4.2219,4.2219,3.0,3.0,6,1,16000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:58018,0,0,0,1,0,0,3.0,1,1
c:921,San Francisco CA 94105,7/1/2005,2.4192,2.4192,2.5041,8.3973,5,1,7000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:921,0,0,0,1,0,0,2.0,1,1
c:71120,New York NY 10004,6/1/2010,0.7479,0.7479,2.5205,4.4767,3,2,100000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:71120,0,1,0,0,0,0,1.0,0,0
c:20146,New York NY 10011,10/1/2007,1.9041,1.9041,1.9041,4.0027,13,1,1500000,3,NY,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:20146,0,0,1,0,0,0,1.0,0,1
c:7440,San Francisco CA 94105,1/1/2000,6.0356,6.0356,10.4959,12.6137,19,1,8000000,4,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:7440,1,0,0,0,0,0,1.0,1,1
c:512,San Francisco CA 94105,8/1/2007,0.2521,0.7425,4.2082,6.3479,22,2,4000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:512,0,0,1,1,0,0,3.0,1,1
c:25808,San Francisco CA 94105,6/20/2009,0.0164,0.0164,2.5205,4.4767,3,1,25000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:25808,0,1,0,0,0,0,1.0,0,0
c:20117,Redwood City CA 94063,1/1/2003,2.4301,9.0055,8.5781,10.0137,10,6,64630000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:20117,1,0,0,1,1,0,3.6667,1,1
c:10398,San Francisco CA 94105,1/1/2005,1.0,3.6493,3.4986,3.4986,10,2,12100000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:10398,0,0,1,1,0,0,1.0,1,0
c:14854,San Francisco CA 94111,1/1/2001,4.2192,5.6110000000000015,5.0027,5.0027,9,2,20000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14854,0,0,0,0,1,1,4.5,1,1
c:37647,Austin TX 78759,1/1/2003,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,TX,0,0,0,1,0,hardware,0,0,0,0,0,0,0,0,0,1,c:37647,0,0,0,1,1,0,2.6667,1,0
c:18875,San Francisco CA 94105,1/1/2000,7.5123,9.9479,0.4164,0.4164,3,5,51450000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:18875,1,0,0,0,0,1,5.6667,1,1
c:27591,San Francisco CA 94105,6/1/2008,-0.1808,2.5178,4.6904,4.6904,7,2,6300000,1,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:27591,0,0,1,1,0,0,2.0,1,1
c:76274,New York NY 10001,1/1/2010,2.0,2.0,1.0274,3.1644,8,1,200000,3,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:76274,0,1,0,0,0,0,2.0,1,0
c:150577,Cincinnati OH 45202,9/1/2011,0.0,0.0,0.0,0.0,2,1,20000,1,OH,0,0,0,0,1,fashion,0,0,0,0,0,0,0,0,0,1,c:150577,0,1,0,0,0,0,1.0,0,0
c:12052,San Francisco CA 94105,1/1/2003,0.0,3.3945,6.9781,9.2192,13,2,11600000,3,MA,0,0,1,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:12052,0,0,1,0,1,0,2.0,1,1
c:3180,San Francisco CA 94105,5/1/2006,0.1205,0.1205,-0.2438,5.263,6,1,9150000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3180,0,0,1,0,0,0,2.0,1,1
c:33912,Cincinnati OH 45202,7/1/2009,0.2849,0.2849,0.0,0.2849,2,1,1200000,2,OH,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:33912,0,0,1,0,0,0,4.0,1,0
c:71372,Los Angeles CA 90049,2/1/2010,1.8301,1.8301,1.1616,1.1616,4,1,1700000,2,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:71372,0,0,0,0,0,0,7.0,1,0
c:465,San Francisco CA 94105,1/1/2007,0.5808,2.5123,0.5918,4.9699,9,3,1415000,4,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:465,1,1,0,0,0,0,1.0,1,1
c:17430,San Francisco CA 94105,1/1/2005,1.0849,3.1342,5.9178,7.9342,16,2,4200000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:17430,0,0,1,1,0,0,1.5,1,1
c:4529,San Francisco CA 94105,1/1/2007,0.9151,1.6356,4.8521,6.0904,7,2,500000,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:4529,0,1,1,0,0,0,2.0,0,1
c:41957,Richardson TX 75082,1/1/2002,5.9507,5.9507,2.5205,4.4767,1,1,21500000,0,TX,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:41957,0,0,0,0,1,0,4.0,1,1
c:2889,San Francisco CA 94105,6/1/2006,0.0411,1.5863,2.2795,4.3918,4,2,10000000,2,UT,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:2889,0,0,1,0,0,0,2.0,0,1
c:46042,Los Angeles CA 90064,1/1/2004,1.0877,2.5616,4.0027,4.0027,7,2,9500000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46042,0,0,1,1,0,0,2.5,1,0
c:38504,Albuquerque NM 87102,1/1/2007,2.9808,5.211,2.5205,4.4767,4,2,13875001,0,NM,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:38504,0,0,0,0,0,0,10.0,1,0
